"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"26-01","","133","4225","1549","1","6","U.S. Representative, Dist I - D","","20","CHIN, Doug S.","","C","195","29","107"
"26-01","","133","4225","1549","1","6","U.S. Representative, Dist I - D","","21","CASE, Ed","","C","271","29","111"
"26-01","","133","4225","1549","1","6","U.S. Representative, Dist I - D","","22","ING, Kaniela Saito","","C","37","7","55"
"26-01","","133","4225","1549","1","6","U.S. Representative, Dist I - D","","23","PULETASI, Sam","","C","3","0","3"
"26-01","","133","4225","1549","1","6","U.S. Representative, Dist I - D","","24","MARTIN, Ernest Yorihiko","","C","18","3","11"
"26-01","","133","4225","1549","1","6","U.S. Representative, Dist I - D","","25","FUKUMOTO, Beth Keiko","","C","51","7","24"
"26-01","","133","4225","1549","1","6","U.S. Representative, Dist I - D","","26","KIM, Donna Mercado","","C","206","19","87"
"26-01","","133","4225","1549","1","7","U.S. Representative, Dist I - L","","27","TIPPENS, Michelle Rose","","C","1","0","1"
"26-01","","133","4225","1549","1","8","U.S. Representative, Dist I - N","","28","CIPOLLA, John E.","","C","1","0","0"
"26-01","","133","4225","1549","1","8","U.S. Representative, Dist I - N","","29","GRIFFIN, Calvin C. (G)","","C","5","0","0"
"26-01","","133","4225","1549","1","9","U.S. Representative, Dist I - R","","30","VINOLE, Raymond Rene","","C","21","0","12"
"26-01","","133","4225","1549","1","9","U.S. Representative, Dist I - R","","31","CAVASSO, Cam","","C","76","4","32"
"26-01","","133","4225","1549","1","12","Governor - G","","36","BREWER, Jim","","C","2","1","0"
"26-01","","133","4225","1549","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","14","2","5"
"26-01","","133","4225","1549","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","6","1","3"
"26-01","","133","4225","1549","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","1","0","3"
"26-01","","133","4225","1549","1","13","Governor - D","","40","IGE, David Y.","","C","371","53","206"
"26-01","","133","4225","1549","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","403","42","173"
"26-01","","133","4225","1549","1","13","Governor - D","","42","KIM, Richard Y.","","C","16","0","2"
"26-01","","133","4225","1549","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","2","0","0"
"26-01","","133","4225","1549","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","3","0","0"
"26-01","","133","4225","1549","1","14","Governor - N","","45","EL, Link","","C","1","0","0"
"26-01","","133","4225","1549","1","15","Governor - R","","46","TUPOLA, Andria","","C","54","3","25"
"26-01","","133","4225","1549","1","15","Governor - R","","47","CARROLL, John","","C","37","1","21"
"26-01","","133","4225","1549","1","15","Governor - R","","48","LHEUREUX, Ray","","C","9","1","3"
"26-01","","133","4225","1549","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","2","1","0"
"26-01","","133","4225","1549","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","201","21","78"
"26-01","","133","4225","1549","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","280","37","135"
"26-01","","133","4225","1549","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","121","13","60"
"26-01","","133","4225","1549","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","129","16","91"
"26-01","","133","4225","1549","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","47","7","29"
"26-01","","133","4225","1549","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","3","0","0"
"26-01","","133","4225","1549","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","2","0","0"
"26-01","","133","4225","1549","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","32","2","19"
"26-01","","133","4225","1549","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","34","3","13"
"26-01","","133","4225","1549","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","29","0","14"
"26-01","","133","4225","1549","1","28","State Senator, Dist 12 - D","","73","GALUTERIA, Brickwood M.","","C","304","40","143"
"26-01","","133","4225","1549","1","28","State Senator, Dist 12 - D","","74","MORIWAKI, Sharon Y.","","C","414","46","216"
"26-01","","133","4225","1549","1","29","State Senator, Dist 12 - R","","75","MARIANO, Lynn Barry","","C","86","4","37"
"26-01","","133","4225","1549","1","78","State Representative, Dist 26 - D","","152","SAIKI, Scott K.","","C","601","77","275"
"26-01","","133","4225","1549","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","116","25","56"
"26-01","","133","4225","1549","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","129","13","68"
"26-01","","133","4225","1549","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","122","14","76"
"26-01","","133","4225","1549","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","27","5","22"
"26-01","","133","4225","1549","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","45","3","19"
"26-01","","133","4225","1549","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","37","3","22"
"26-01","","133","4225","1549","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","52","4","23"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","212","21","108"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","148","20","78"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","28","4","9"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","116","15","70"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","61","12","22"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","78","13","33"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","22","7","7"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","119","21","63"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","40","8","28"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","97","12","53"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","47","7","33"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","232","PARIS, Makana","","C","64","10","44"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","238","20","116"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","20","2","14"
"26-01","","133","4225","1549","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","33","2","16"
"26-02","","134","215","98","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","65","3","0"
"26-02","","134","215","98","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","0"
"26-02","","134","215","98","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","0","0","0"
"26-02","","134","215","98","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","2","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","0","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","0","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","0","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","0","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","5","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","1","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","0","0","0"
"26-02","","134","215","98","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","1","0","0"
"26-02","","134","215","98","1","5","U.S. Representative, Dist I - G","","19","BURD, Zachary B.","","C","0","0","0"
"26-02","","134","215","98","1","6","U.S. Representative, Dist I - D","","20","CHIN, Doug S.","","C","14","1","0"
"26-02","","134","215","98","1","6","U.S. Representative, Dist I - D","","21","CASE, Ed","","C","30","2","0"
"26-02","","134","215","98","1","6","U.S. Representative, Dist I - D","","22","ING, Kaniela Saito","","C","7","1","0"
"26-02","","134","215","98","1","6","U.S. Representative, Dist I - D","","23","PULETASI, Sam","","C","1","0","0"
"26-02","","134","215","98","1","6","U.S. Representative, Dist I - D","","24","MARTIN, Ernest Yorihiko","","C","2","0","0"
"26-02","","134","215","98","1","6","U.S. Representative, Dist I - D","","25","FUKUMOTO, Beth Keiko","","C","2","0","0"
"26-02","","134","215","98","1","6","U.S. Representative, Dist I - D","","26","KIM, Donna Mercado","","C","23","0","0"
"26-02","","134","215","98","1","7","U.S. Representative, Dist I - L","","27","TIPPENS, Michelle Rose","","C","0","0","0"
"26-02","","134","215","98","1","8","U.S. Representative, Dist I - N","","28","CIPOLLA, John E.","","C","1","0","0"
"26-02","","134","215","98","1","8","U.S. Representative, Dist I - N","","29","GRIFFIN, Calvin C. (G)","","C","1","0","0"
"26-02","","134","215","98","1","9","U.S. Representative, Dist I - R","","30","VINOLE, Raymond Rene","","C","1","0","0"
"26-02","","134","215","98","1","9","U.S. Representative, Dist I - R","","31","CAVASSO, Cam","","C","4","0","0"
"26-02","","134","215","98","1","12","Governor - G","","36","BREWER, Jim","","C","0","0","0"
"26-02","","134","215","98","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","1","1","0"
"26-02","","134","215","98","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","0","0","0"
"26-02","","134","215","98","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","1","0","0"
"26-02","","134","215","98","1","13","Governor - D","","40","IGE, David Y.","","C","36","3","0"
"26-02","","134","215","98","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","42","0","0"
"26-02","","134","215","98","1","13","Governor - D","","42","KIM, Richard Y.","","C","2","0","0"
"26-02","","134","215","98","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","1","0","0"
"26-02","","134","215","98","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","1","0","0"
"26-02","","134","215","98","1","14","Governor - N","","45","EL, Link","","C","0","0","0"
"26-02","","134","215","98","1","15","Governor - R","","46","TUPOLA, Andria","","C","1","0","0"
"26-02","","134","215","98","1","15","Governor - R","","47","CARROLL, John","","C","3","0","0"
"26-02","","134","215","98","1","15","Governor - R","","48","LHEUREUX, Ray","","C","2","0","0"
"26-02","","134","215","98","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","0","0","0"
"26-02","","134","215","98","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","26","1","0"
"26-02","","134","215","98","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","15","2","0"
"26-02","","134","215","98","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","18","1","0"
"26-02","","134","215","98","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","14","0","0"
"26-02","","134","215","98","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","6","0","0"
"26-02","","134","215","98","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","0","0","0"
"26-02","","134","215","98","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","2","0","0"
"26-02","","134","215","98","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","4","0","0"
"26-02","","134","215","98","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","0","0","0"
"26-02","","134","215","98","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","2","0","0"
"26-02","","134","215","98","1","28","State Senator, Dist 12 - D","","73","GALUTERIA, Brickwood M.","","C","28","1","0"
"26-02","","134","215","98","1","28","State Senator, Dist 12 - D","","74","MORIWAKI, Sharon Y.","","C","44","2","0"
"26-02","","134","215","98","1","29","State Senator, Dist 12 - R","","75","MARIANO, Lynn Barry","","C","6","0","0"
"26-02","","134","215","98","1","78","State Representative, Dist 26 - D","","152","SAIKI, Scott K.","","C","62","2","0"
"26-02","","134","215","98","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","17","1","0"
"26-02","","134","215","98","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","14","2","0"
"26-02","","134","215","98","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","15","0","0"
"26-02","","134","215","98","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","2","0","0"
"26-02","","134","215","98","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","4","0","0"
"26-02","","134","215","98","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","1","0","0"
"26-02","","134","215","98","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","4","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","27","1","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","16","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","5","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","11","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","1","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","7","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","0","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","10","1","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","5","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","15","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","3","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","232","PARIS, Makana","","C","10","1","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","25","1","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","1","0","0"
"26-02","","134","215","98","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","2","0","0"
"26-02","","134","215","98","1","138","Councilmember, Dist IV","","310","IWASA, Natalie","","C","15","0","0"
"26-02","","134","215","98","1","138","Councilmember, Dist IV","","311","OZAWA, Trevor","","C","37","0","0"
"26-02","","134","215","98","1","138","Councilmember, Dist IV","","312","MARUMOTO, Ricky","","C","8","0","0"
"26-02","","134","215","98","1","138","Councilmember, Dist IV","","313","WATERS, Tommy","","C","9","3","0"
"26-03","","135","3014","1084","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","515","49","228"
"26-03","","135","3014","1084","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","1","0"
"26-03","","135","3014","1084","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","2","0","0"
"26-03","","135","3014","1084","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","1","0","2"
"26-03","","135","3014","1084","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","7","1","6"
"26-03","","135","3014","1084","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","8","0","7"
"26-03","","135","3014","1084","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","10","0","3"
"26-03","","135","3014","1084","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","0","1","3"
